Issuer|Launch_Date|Deal_Amount|Lender|dec_prob|cont_prop|DollarAmt
issuer2|2017-08-19|5000|Company_40|0.943691931897774|0.170886859763414|854
issuer2|2017-08-19|5000|Company_41|0.0694718407467008|0.0331662612268701|166
issuer2|2017-08-19|5000|Company_42|0.101268070982769|0.0842045922065154|421
issuer2|2017-08-19|5000|Company_43|0.21240753098391|0.242940025264397|1215
issuer2|2017-08-19|5000|Company_44|0.180461438139901|0.134020677837543|670
issuer2|2017-08-19|5000|Company_45|0.228399654384702|0.235981771512888|1180
issuer2|2017-08-19|5000|Company_46|0.52761518326588|0.108157307188958|541
issuer2|2017-08-19|5000|Company_47|0.796901704277843|0.0821803027298302|411
issuer2|2017-08-19|5000|Company_48|0.469770864117891|0.257349541713484|1287
issuer2|2017-08-19|5000|Company_49|0.479873333591968|0.0972590961260721|486
issuer2|2017-08-19|5000|Company_5|0.288207750534639|0.0475597984855995|238
issuer2|2017-08-19|5000|Company_50|0.92180569213815|0.01922525705304|96
issuer2|2017-08-19|5000|Company_6|0.24887665710412|0.129569272091612|648
issuer2|2017-08-19|5000|Company_7|0.486257079523057|0.293594780797139|1468
issuer2|2017-08-19|5000|Company_8|0.662375075742602|0.0439137203386053|220
issuer2|2017-08-19|5000|Company_9|0.531630549812689|0.0100537469610572|50
issuer2|2017-08-19|10000|Company_1|0.894343667430803|0.0795693504391238|796
issuer2|2017-08-19|10000|Company_10|0.643033993430436|0.253217044682242|2532
issuer2|2017-08-19|10000|Company_11|0.176482824841514|0.088387565407902|884
issuer2|2017-08-19|10000|Company_12|0.205278127221391|0.170750034903176|1708
issuer2|2017-08-19|10000|Company_13|0.0144829009659588|0.299892638088204|2999
issuer2|2017-08-19|10000|Company_14|0.77105780178681|0.289034244907089|2890
issuer2|2017-08-19|10000|Company_15|0.625648582819849|0.248378776106983|2484
issuer2|2017-08-19|10000|Company_16|0.493989794049412|0.188297299970873|1883
issuer2|2017-08-19|10000|Company_17|0.546586185693741|0.283238162915222|2832
issuer2|2017-08-19|10000|Company_18|0.311606504954398|0.226347886933945|2263
issuer2|2017-08-19|10000|Company_19|0.328626962378621|0.0948728925548494|949
issuer2|2017-08-19|10000|Company_2|0.55144995986484|0.226008457853459|2260
issuer2|2017-08-19|10000|Company_20|0.690446052933112|0.168787116184831|1688
issuer2|2017-08-19|10000|Company_21|0.546258527087048|0.257483392185532|2575
issuer2|2017-08-19|10000|Company_22|0.834011948900297|0.147651112172753|1477
issuer2|2017-08-19|10000|Company_23|0.0336193977855146|0.162793715391308|1628
issuer2|2017-08-19|10000|Company_24|0.158245968865231|0.2360137344338|2360
issuer2|2017-08-19|10000|Company_25|0.375188814243302|0.262241810909472|2622
issuer2|2017-08-19|10000|Company_26|0.53939752606675|0.180245635542087|1802
issuer2|2017-08-19|10000|Company_27|0.788104051956907|0.0140163207426667|140
issuer2|2017-08-19|10000|Company_28|0.420194708742201|0.215599961997941|2156
issuer2|2017-08-19|10000|Company_29|0.473099266411737|0.0417841676389799|418
issuer2|2017-08-19|10000|Company_3|0.317806584760547|0.237776691326872|2378
issuer2|2017-08-19|10000|Company_30|0.770524471998215|0.0624765681568533|625
issuer2|2017-08-19|10000|Company_31|0.755642365431413|0.0206659343792126|207
issuer2|2017-08-19|10000|Company_32|0.0614511861931533|0.297678602929227|2977
issuer2|2017-08-19|10000|Company_33|0.827165628084913|0.0981288980925456|981
issuer2|2017-08-19|10000|Company_34|0.764260973548517|0.0490665497956798|491
issuer2|2017-08-19|10000|Company_35|0.498413043329492|0.155381129099987|1554
issuer2|2017-08-19|10000|Company_36|0.395838977070525|0.256039323541336|2560
issuer2|2017-08-19|10000|Company_37|0.70019051246345|0.0796189191285521|796
issuer2|2017-08-19|10000|Company_38|0.964658041950315|0.124995853635483|1250
issuer2|2017-08-19|10000|Company_39|0.912410462507978|0.26593169644475|2659
issuer2|2017-08-19|10000|Company_4|0.927114454098046|0.0813396854326129|813
issuer2|2017-08-19|10000|Company_40|0.461981509113684|0.259629530576058|2596
issuer2|2017-08-19|10000|Company_41|0.311260286485776|0.27195769592654|2720
issuer2|2017-08-19|10000|Company_42|0.152529169106856|0.1787565743085|1788
issuer2|2017-08-19|10000|Company_43|0.913592343917117|0.129870310937986|1299
issuer2|2017-08-19|10000|Company_44|0.797612111549825|0.142505410057493|1425
issuer2|2017-08-19|10000|Company_45|0.166123947361484|0.222947813733481|2229
issuer2|2017-08-19|10000|Company_46|0.086515263421461|0.279116765060462|2791
issuer2|2017-08-19|10000|Company_47|0.230164070148021|0.190435790573247|1904
issuer2|2017-08-19|10000|Company_48|0.823664656141773|0.000738956406712532|7
issuer2|2017-08-19|10000|Company_49|0.75298891752027|0.179196397284977|1792
issuer2|2017-08-19|10000|Company_5|0.704894381808117|0.107007597154006|1070
issuer2|2017-08-19|10000|Company_50|0.547559841768816|0.147338455589488|1473
issuer2|2017-08-19|10000|Company_6|0.606500875903294|0.0385846694000065|386
issuer2|2017-08-19|10000|Company_7|0.257418660679832|0.156316618924029|1563
issuer2|2017-08-19|10000|Company_8|0.660969390533865|0.206950851366855|2070
issuer2|2017-08-19|10000|Company_9|0.326984124956653|0.0812009894521907|812
issuer2|2017-09-08|1000|Company_1|0.930539950029925|0.198851617402397|199
issuer2|2017-09-08|1000|Company_10|0.547559909755364|0.0867311930749565|87
issuer2|2017-09-08|1000|Company_11|0.0485797959845513|0.187409216025844|187
issuer2|2017-09-08|1000|Company_12|0.276894707465544|0.149263482866809|149
issuer2|2017-09-08|1000|Company_13|0.404667058726773|0.110083927307278|110
issuer2|2017-09-08|1000|Company_14|0.71422945195809|0.0431426224065945|43
issuer2|2017-09-08|1000|Company_15|0.186473852023482|0.116222626855597|116
issuer2|2017-09-08|1000|Company_16|0.547958118841052|0.269468241557479|269
issuer2|2017-09-08|1000|Company_17|0.871393692679703|0.0840555351460353|84
issuer2|2017-09-08|1000|Company_18|0.0610755283851177|0.2631392179057|263
issuer2|2017-09-08|1000|Company_19|0.367352736182511|0.119285957445391|119
issuer2|2017-09-08|1000|Company_2|0.332515998976305|0.0478209350025281|48
issuer2|2017-09-08|1000|Company_20|0.370440388796851|0.238406488252804|238
issuer2|2017-09-08|1000|Company_21|0.929448815761134|0.297197953029536|297
issuer2|2017-09-08|1000|Company_22|0.157316537108272|0.0497664065798745|50
issuer2|2017-09-08|1000|Company_23|0.787668620236218|0.222970501659438|223
issuer2|2017-09-08|1000|Company_24|0.677893153391779|0.293469736003317|293
issuer2|2017-09-08|1000|Company_25|0.342656689928845|0.0261764455586672|26
issuer2|2017-09-08|1000|Company_26|0.262139816535637|0.0951510108076036|95
issuer2|2017-09-08|1000|Company_27|0.398782414151356|0.23454870195128|235
issuer2|2017-09-08|1000|Company_28|0.518323233583942|0.259142515109852|259
issuer2|2017-09-08|1000|Company_29|0.606067075394094|0.109534103376791|110
issuer2|2017-09-08|1000|Company_3|0.887954324483872|0.211833459162153|212
issuer2|2017-09-08|1000|Company_30|0.429356130538508|0.0573689744342119|57
issuer2|2017-09-08|1000|Company_31|0.712790576042607|0.13874601807911|139
issuer2|2017-09-08|1000|Company_32|0.455482429126278|0.194989975984208|195
issuer2|2017-09-08|1000|Company_33|0.536941742058843|0.0453744868515059|45
issuer2|2017-09-08|1000|Company_34|0.929607374826446|0.128031852096319|128
issuer2|2017-09-08|1000|Company_35|0.794552648905665|0.186468769214116|186
issuer2|2017-09-08|1000|Company_36|0.556076110340655|0.0226734951836988|23
issuer2|2017-09-08|1000|Company_37|0.871021650498733|0.212964227213524|213
issuer2|2017-09-08|1000|Company_38|0.99803662695922|0.00467550011817366|5
issuer2|2017-09-08|1000|Company_39|0.0937416395172477|0.180860836291686|181
issuer2|2017-09-08|1000|Company_4|0.449600722873583|0.0095926777459681|10
issuer2|2017-09-08|1000|Company_40|0.0719641726464033|0.1010425794404|101
issuer2|2017-09-08|1000|Company_41|0.0286393160931766|0.187927107070573|188
issuer2|2017-09-08|1000|Company_42|0.950430350145325|0.214499732363038|214
issuer2|2017-09-08|1000|Company_43|0.699516394874081|0.228364796144888|228
issuer2|2017-09-08|1000|Company_44|0.211302027571946|0.158512579696253|159
issuer2|2017-09-08|1000|Company_45|0.942082938970998|0.286371357995085|286
issuer2|2017-09-08|1000|Company_46|0.484667608980089|0.195962477708235|196
issuer2|2017-09-08|1000|Company_47|0.673412238713354|0.12841550919693|128
issuer2|2017-09-08|1000|Company_48|0.673007524572313|0.205121501279064|205
issuer2|2017-09-08|1000|Company_49|0.587596090743318|0.165015214425512|165
issuer2|2017-09-08|1000|Company_5|0.863434115657583|0.103564550634474|104
issuer2|2017-09-08|1000|Company_50|0.754213487962261|0.235695280018263|236
issuer2|2017-09-08|1000|Company_6|0.74972546286881|0.200671507394873|201
issuer2|2017-09-08|1000|Company_7|0.0149029241874814|0.111472105002031|111
issuer2|2017-09-08|1000|Company_8|0.342349989106879|0.0650572973303497|65
issuer2|2017-09-08|1000|Company_9|0.233218926936388|0.0155974442604929|16
issuer2|2017-09-08|2000|Company_1|0.0153745547868311|0.0266620438545942|53
issuer2|2017-09-08|2000|Company_10|0.480198370059952|0.0142064983723685|28
issuer2|2017-09-08|2000|Company_11|0.885467585874721|0.0260605151765049|52
issuer2|2017-09-08|2000|Company_12|0.0269240201450884|0.143671564408578|287
issuer2|2017-09-08|2000|Company_13|0.841623957036063|0.142113095498644|284
issuer2|2017-09-08|2000|Company_14|0.144035949138924|0.0636069764848799|127
issuer2|2017-09-08|2000|Company_15|0.254706147825345|0.241133013926446|482
issuer2|2017-09-08|2000|Company_16|0.431517130229622|0.160657032905146|321
issuer2|2017-09-08|2000|Company_17|0.0349310152232647|0.0325048518134281|65
issuer2|2017-09-08|2000|Company_18|0.259410786442459|0.293216086621396|586
issuer2|2017-09-08|2000|Company_19|0.4301535456907|0.126183483120985|252
issuer2|2017-09-08|2000|Company_2|0.0783818974159658|0.296622931002639|593
issuer2|2017-09-08|2000|Company_20|0.167394354240969|0.118827204569243|238
issuer2|2017-09-08|2000|Company_21|0.80865793954581|0.090184416831471|180
issuer2|2017-09-08|2000|Company_22|0.487526452401653|0.107243639510125|214
issuer2|2017-09-08|2000|Company_23|0.474427375709638|0.253703947830945|507
issuer2|2017-09-08|2000|Company_24|0.440845832461491|0.177883304329589|356
issuer2|2017-09-08|2000|Company_25|0.622222278499976|0.16635088766925|333
issuer2|2017-09-08|2000|Company_26|0.153182788286358|0.119532774528489|239
issuer2|2017-09-08|2000|Company_27|0.355873135617003|0.0497250562766567|99
issuer2|2017-09-08|2000|Company_28|0.299207334173843|0.0506897908402607|101
issuer2|2017-09-08|2000|Company_29|0.172142388531938|0.280923136998899|562
issuer2|2017-09-08|2000|Company_3|0.233540255809203|0.157482768245973|315
issuer2|2017-09-08|2000|Company_30|0.9868712448515|0.282338397251442|565
issuer2|2017-09-08|2000|Company_31|0.96698178187944|0.0911746001103893|182
issuer2|2017-09-08|2000|Company_32|0.0512157999910414|0.202765022660606|406
issuer2|2017-09-08|2000|Company_33|0.58783353981562|0.142278388445266|285
issuer2|2017-09-08|2000|Company_34|0.257440622895956|0.292208184418269|584
issuer2|2017-09-08|2000|Company_35|0.744335561292246|0.139415450370871|279
issuer2|2017-09-08|2000|Company_36|0.37988334428519|0.157626570900902|315
issuer2|2017-09-08|2000|Company_37|0.246225411305204|0.282157399551943|564
issuer2|2017-09-08|2000|Company_38|0.917812895728275|0.019942698860541|40
issuer2|2017-09-08|2000|Company_39|0.536251434125006|0.0853431774303317|171
issuer2|2017-09-08|2000|Company_4|0.30902312300168|0.13218752683606|264
issuer2|2017-09-08|2000|Company_40|0.880952419480309|0.204754604701884|410
issuer2|2017-09-08|2000|Company_41|0.368356299819425|0.1292761398945|259
issuer2|2017-09-08|2000|Company_42|0.327631951542571|0.0183577543823048|37
issuer2|2017-09-08|2000|Company_43|0.558590680593625|0.299543335754424|599
issuer2|2017-09-08|2000|Company_44|0.109473695512861|0.153147116722539|306
issuer2|2017-09-08|2000|Company_45|0.910227549262345|0.135368327144533|271
issuer2|2017-09-08|2000|Company_46|0.449577879859135|0.0536908158101142|107
issuer2|2017-09-08|2000|Company_47|0.72875572857447|0.297207231097855|594
issuer2|2017-09-08|2000|Company_48|0.706519661471248|0.293155872775242|586
issuer2|2017-09-08|2000|Company_49|0.919121015351266|0.0745979426661506|149
issuer2|2017-09-08|2000|Company_5|0.0614634908270091|0.0862677079858258|173
issuer2|2017-09-08|2000|Company_50|0.657466599950567|0.278277631290257|557
issuer2|2017-09-08|2000|Company_6|0.879835342988372|0.00888491773512214|18
issuer2|2017-09-08|2000|Company_7|0.900891585275531|0.112577992770821|225
issuer2|2017-09-08|2000|Company_8|0.398218137444928|0.18845008215867|377
issuer2|2017-09-08|2000|Company_9|0.318187535507605|0.0653190341312438|131
issuer2|2017-09-08|5000|Company_1|0.00882017496041954|0.171359056094661|857
issuer2|2017-09-08|5000|Company_10|0.637763171456754|0.250059507228434|1250
issuer2|2017-09-08|5000|Company_11|0.143110687844455|0.176080167666078|880
issuer2|2017-09-08|5000|Company_12|0.237776855472475|0.0516163890017197|258
issuer2|2017-09-08|5000|Company_13|0.161452082218602|0.137736265920103|689
issuer2|2017-09-08|5000|Company_14|0.378501533297822|0.261524711642414|1308
issuer2|2017-09-08|5000|Company_15|0.724210957298055|0.157629447360523|788
issuer2|2017-09-08|5000|Company_16|0.238194275414571|0.0124127501389012|62
issuer2|2017-09-08|5000|Company_17|0.807035320671275|0.0479202162008733|240
issuer2|2017-09-08|5000|Company_18|0.799307798035443|0.149586179922335|748
issuer2|2017-09-08|5000|Company_19|0.379585595568642|0.10736632598564|537
issuer2|2017-09-08|5000|Company_2|0.988979193614796|0.117900864989497|590
issuer2|2017-09-08|5000|Company_20|0.315267336321995|0.106691042147577|533
issuer2|2017-09-08|5000|Company_21|0.792641820618883|0.0506485041696578|253
issuer2|2017-09-08|5000|Company_22|0.0111692741047591|0.255531721911393|1278
issuer2|2017-09-08|5000|Company_23|0.2794917547144|0.21965705899056|1098
issuer2|2017-09-08|5000|Company_24|0.929897711379454|0.0198490107664838|99
issuer2|2017-09-08|5000|Company_25|0.460876107914373|0.206787598435767|1034
issuer2|2017-09-08|5000|Company_26|0.138142258860171|0.0516632775077596|258
issuer2|2017-09-08|5000|Company_27|0.602334933355451|0.0562954673543572|281
issuer2|2017-09-08|5000|Company_28|0.739686260931194|0.159484350937419|797
issuer2|2017-09-08|5000|Company_29|0.542596909916028|0.0376678017899394|188
issuer2|2017-09-08|5000|Company_3|0.399365431396291|0.2648187934421|1324
issuer2|2017-09-08|5000|Company_30|0.347289534052834|0.136926356563345|685
issuer2|2017-09-08|5000|Company_31|0.257016169372946|0.215012114611454|1075
issuer2|2017-09-08|5000|Company_32|0.935484044253826|0.110942646022886|555
issuer2|2017-09-08|5000|Company_33|0.762901314068586|0.27799595638644|1390
issuer2|2017-09-08|5000|Company_34|0.12516195490025|0.169133946835063|846
issuer2|2017-09-08|5000|Company_35|0.153760968940333|0.0853574419626966|427
issuer2|2017-09-08|5000|Company_36|0.442494728136808|0.279747458640486|1399
issuer2|2017-09-08|5000|Company_37|0.681110072648153|0.23069090496283|1153
issuer2|2017-09-08|5000|Company_38|0.648701306898147|0.0746338281081989|373
issuer2|2017-09-08|5000|Company_39|0.754358439939097|0.292466593533754|1462
issuer2|2017-09-08|5000|Company_4|0.121374249923974|0.231204266566783|1156
issuer2|2017-09-08|5000|Company_40|0.943533506477252|0.017911590076983|90
issuer2|2017-09-08|5000|Company_41|0.325013938592747|0.0844034760491923|422
issuer2|2017-09-08|5000|Company_42|0.541712325531989|0.232784818578512|1164
issuer2|2017-09-08|5000|Company_43|0.0272385051939636|0.265740229818039|1329
issuer2|2017-09-08|5000|Company_44|0.378518390934914|0.224519905121997|1123
issuer2|2017-09-08|5000|Company_45|0.882171466946602|0.0280935529153794|140
issuer2|2017-09-08|5000|Company_46|0.582293340703473|0.203042632201687|1015
issuer2|2017-09-08|5000|Company_47|0.310162293491885|0.107814901205711|539
issuer2|2017-09-08|5000|Company_48|0.980711792362854|0.153081195708364|765
issuer2|2017-09-08|5000|Company_49|0.203962299739942|0.0203978288685903|102
issuer2|2017-09-08|5000|Company_5|0.63838380551897|0.126381916226819|632
issuer2|2017-09-08|5000|Company_50|0.846794053679332|0.0779641100903973|390
issuer2|2017-09-08|5000|Company_6|0.234684275696054|0.229617502866313|1148
issuer2|2017-09-08|5000|Company_7|0.149853491224349|0.0242831150069833|121
issuer2|2017-09-08|5000|Company_8|0.431216471130028|0.25712970031891|1286
issuer2|2017-09-08|5000|Company_9|0.697970228502527|0.283495357981883|1417
issuer2|2017-09-08|10000|Company_1|0.446983679197729|0.0334259055554867|334
issuer2|2017-09-08|10000|Company_10|0.353736578254029|0.102769886492752|1028
issuer2|2017-09-08|10000|Company_11|0.807888773269951|0.253000568202697|2530
issuer2|2017-09-08|10000|Company_12|0.122360536130145|0.141387430555187|1414
issuer2|2017-09-08|10000|Company_13|0.430112753761932|0.227244785847142|2272
issuer2|2017-09-08|10000|Company_14|0.267640326172113|0.175568925635889|1756
issuer2|2017-09-08|10000|Company_15|0.446947914315388|0.0500057428143919|500
issuer2|2017-09-08|10000|Company_16|0.472373095341027|0.204130709543824|2041
issuer2|2017-09-08|10000|Company_17|0.768975869752467|0.257901424798183|2579
issuer2|2017-09-08|10000|Company_18|0.402554355561733|0.167766199540347|1678
issuer2|2017-09-08|10000|Company_19|0.310605261940509|0.260491864127107|2605
issuer2|2017-09-08|10000|Company_2|0.196377598447725|0.175038507138379|1750
issuer2|2017-09-08|10000|Company_20|0.866341727552936|0.285776103800163|2858
issuer2|2017-09-08|10000|Company_21|0.283555683447048|0.0774387828307226|774
issuer2|2017-09-08|10000|Company_22|0.86788689205423|0.155072853178717|1551
issuer2|2017-09-08|10000|Company_23|0.0145887352991849|0.106109526311047|1061
issuer2|2017-09-08|10000|Company_24|0.60777006787248|0.231909796223044|2319
issuer2|2017-09-08|10000|Company_25|0.431927404366434|0.187686267890967|1877
issuer2|2017-09-08|10000|Company_26|0.737941953120753|0.229419216583483|2294
issuer2|2017-09-08|10000|Company_27|0.106035938253626|0.0824113497510552|824
issuer2|2017-09-08|10000|Company_28|0.803739848779514|0.12470401909668|1247
issuer2|2017-09-08|10000|Company_29|0.526852962328121|0.14820095684845|1482
issuer2|2017-09-08|10000|Company_3|0.51833639270626|0.173291736538522|1733
issuer2|2017-09-08|10000|Company_30|0.0584127213805914|0.059719550027512|597
issuer2|2017-09-08|10000|Company_31|0.504781278083101|0.265313203423284|2653
issuer2|2017-09-08|10000|Company_32|0.340753938537091|0.246274118637666|2463
issuer2|2017-09-08|10000|Company_33|0.524364382727072|0.106386978900991|1064
issuer2|2017-09-08|10000|Company_34|0.588666891213507|0.0953107461333275|953
issuer2|2017-09-08|10000|Company_35|0.220145479775965|0.297585026384331|2976
issuer2|2017-09-08|10000|Company_36|0.609256544848904|0.0782878064084798|783
issuer2|2017-09-08|10000|Company_37|0.0775286473799497|0.250480430619791|2505
issuer2|2017-09-08|10000|Company_38|0.516027000267059|0.0716658741468564|717
issuer2|2017-09-08|10000|Company_39|0.760043598711491|0.275100242276676|2751
issuer2|2017-09-08|10000|Company_4|0.752942100632936|0.265765297506005|2658
issuer2|2017-09-08|10000|Company_40|0.777924212394282|0.150352948741056|1504
issuer2|2017-09-08|10000|Company_41|0.858844494912773|0.235177070181817|2352
issuer2|2017-09-08|10000|Company_42|0.427064831135795|0.0645069853635505|645
issuer2|2017-09-08|10000|Company_43|0.324771325103939|0.0545811521122232|546
issuer2|2017-09-08|10000|Company_44|0.788551485398784|0.0963186445645988|963
issuer2|2017-09-08|10000|Company_45|0.400110760005191|0.0603626675438136|604
issuer2|2017-09-08|10000|Company_46|0.137041188543662|0.00451562628149986|45
issuer2|2017-09-08|10000|Company_47|0.0986772293690592|0.296223497623578|2962
issuer2|2017-09-08|10000|Company_48|0.846856340765953|0.0548598934197798|549
issuer2|2017-09-08|10000|Company_49|0.340752008371055|0.0468330878997222|468
issuer2|2017-09-08|10000|Company_5|0.931475256569684|0.22473182680551|2247
issuer2|2017-09-08|10000|Company_50|0.358394189504907|0.123180751595646|1232
issuer2|2017-09-08|10000|Company_6|0.442495543742552|0.135409751767293|1354
issuer2|2017-09-08|10000|Company_7|0.130626028869301|0.0792686857050285|793
issuer2|2017-09-08|10000|Company_8|0.926660572877154|0.247995979408734|2480
issuer2|2017-09-08|10000|Company_9|0.398773348657414|0.299558270699345|2996
issuer2|2017-10-08|1000|Company_1|0.892028897302225|0.260073594097048|260
issuer2|2017-10-08|1000|Company_10|0.823785239597783|0.240149914193898|240
issuer2|2017-10-08|1000|Company_11|0.43431534175761|0.105076671740972|105
issuer2|2017-10-08|1000|Company_12|0.723222410539165|0.248196519515477|248
issuer2|2017-10-08|1000|Company_13|0.59386769332923|0.00841558955144137|8
issuer2|2017-10-08|1000|Company_14|0.453065158333629|0.117475181166083|117
issuer2|2017-10-08|1000|Company_15|0.638790101278573|0.0751625783974305|75
issuer2|2017-10-08|1000|Company_16|0.195615228498355|0.00567581956274808|6
issuer2|2017-10-08|1000|Company_17|0.21663033706136|0.251747056050226|252
issuer2|2017-10-08|1000|Company_18|0.00614922004751861|0.22268871855922|223
issuer2|2017-10-08|1000|Company_19|0.335861789528281|0.251579900085926|252
issuer2|2017-10-08|1000|Company_2|0.939463509712368|0.226013016421348|226
issuer2|2017-10-08|1000|Company_20|0.888890123926103|0.0147283653030172|15
issuer2|2017-10-08|1000|Company_21|0.713742258725688|0.190924570988864|191
issuer2|2017-10-08|1000|Company_22|0.420163684990257|0.0731405466562137|73
issuer2|2017-10-08|1000|Company_23|0.281557810725644|0.0478971734410152|48
issuer2|2017-10-08|1000|Company_24|0.543099743779749|0.211725391773507|212
issuer2|2017-10-08|1000|Company_25|0.778498943895102|0.262334217480384|262
issuer2|2017-10-08|1000|Company_26|0.32098268927075|0.0484889411134645|48
issuer2|2017-10-08|1000|Company_27|0.98771899426356|0.108871423616074|109
issuer2|2017-10-08|1000|Company_28|0.528426497709006|0.281026708963327|281
issuer2|2017-10-08|1000|Company_29|0.645390551537275|0.129279581014998|129
issuer2|2017-10-08|1000|Company_3|0.116262047551572|0.125181903177872|125
issuer2|2017-10-08|1000|Company_30|0.721700620604679|0.221855883440003|222
issuer2|2017-10-08|1000|Company_31|0.297956059454009|0.00337517000734806|3
issuer2|2017-10-08|1000|Company_32|0.188876611879095|0.235656543960795|236
issuer2|2017-10-08|1000|Company_33|0.501475316938013|0.0253393671708182|25
issuer2|2017-10-08|1000|Company_34|0.56019460153766|0.0309579752851278|31
issuer2|2017-10-08|1000|Company_35|0.104468593839556|0.184389178804122|184
issuer2|2017-10-08|1000|Company_36|0.811310996068642|0.202431992185302|202
issuer2|2017-10-08|1000|Company_37|0.795367693295702|0.16630890306551|166
issuer2|2017-10-08|1000|Company_38|0.889975374331698|0.139001379883848|139
issuer2|2017-10-08|1000|Company_39|0.710451684659347|0.198574716970325|199
issuer2|2017-10-08|1000|Company_4|0.609161647735164|0.0953294756356627|95
issuer2|2017-10-08|1000|Company_40|0.238010880537331|0.0440354431746528|44
issuer2|2017-10-08|1000|Company_41|0.508186886319891|0.265242892247625|265
issuer2|2017-10-08|1000|Company_42|0.349704783409834|0.12895282083191|129
issuer2|2017-10-08|1000|Company_43|0.868793362518773|0.213714126683772|214
issuer2|2017-10-08|1000|Company_44|0.0122210623230785|0.255529929860495|256
issuer2|2017-10-08|1000|Company_45|0.929137323284522|0.101075324951671|101
issuer2|2017-10-08|1000|Company_46|0.711415123660117|0.136789101921022|137
issuer2|2017-10-08|1000|Company_47|0.473859450081363|0.02069322837051|21
issuer2|2017-10-08|1000|Company_48|0.159771721810102|0.0367203585337847|37
issuer2|2017-10-08|1000|Company_49|0.826138450065628|0.0224943538662046|22
issuer2|2017-10-08|1000|Company_5|0.682999471202493|0.20600368254818|206
issuer2|2017-10-08|1000|Company_50|0.9297465311829|0.0335744634736329|34
issuer2|2017-10-08|1000|Company_6|0.62224670057185|0.13063334687613|131
issuer2|2017-10-08|1000|Company_7|0.255867339204997|0.0581729014171287|58
issuer2|2017-10-08|1000|Company_8|0.26846491638571|0.0137708740308881|14
issuer2|2017-10-08|1000|Company_9|0.350407325197011|0.0971764411311597|97
issuer2|2017-10-08|2000|Company_1|0.490429073572159|0.241678856313229|483
issuer2|2017-10-08|2000|Company_10|0.75172249507159|0.231177825224586|462
issuer2|2017-10-08|2000|Company_11|0.832427585497499|0.218954716064036|438
issuer2|2017-10-08|2000|Company_12|0.559223155491054|0.192912358674221|386
issuer2|2017-10-08|2000|Company_13|0.95534341968596|0.286247117375024|572
issuer2|2017-10-08|2000|Company_14|0.132081861840561|0.0997516198083758|200
issuer2|2017-10-08|2000|Company_15|0.655164557741955|0.177269604220055|355
issuer2|2017-10-08|2000|Company_16|0.324200009228662|0.163682954572141|327
issuer2|2017-10-08|2000|Company_17|0.369867819594219|0.0833398930728436|167
issuer2|2017-10-08|2000|Company_18|0.758910017088056|0.171929065953009|344
issuer2|2017-10-08|2000|Company_19|0.185696716187522|0.134273677342571|269
issuer2|2017-10-08|2000|Company_2|0.727286468958482|0.243230953579769|486
issuer2|2017-10-08|2000|Company_20|0.317009027348831|0.238097187085077|476
issuer2|2017-10-08|2000|Company_21|0.69118849397637|0.287225783709437|574
issuer2|2017-10-08|2000|Company_22|0.102205920265988|0.12776797330007|256
issuer2|2017-10-08|2000|Company_23|0.458884077845141|0.229435364739038|459
issuer2|2017-10-08|2000|Company_24|0.370077016763389|0.243279138347134|487
issuer2|2017-10-08|2000|Company_25|0.128051161300391|0.14712774718646|294
issuer2|2017-10-08|2000|Company_26|0.772812634473667|0.0147144918562844|29
issuer2|2017-10-08|2000|Company_27|0.411106919171289|0.0361851455178112|72
issuer2|2017-10-08|2000|Company_28|0.607920825248584|0.0282657626084983|57
issuer2|2017-10-08|2000|Company_29|0.0595431933179498|0.225116548826918|450
issuer2|2017-10-08|2000|Company_3|0.331233088625595|0.0257422757567838|51
issuer2|2017-10-08|2000|Company_30|0.748723759315908|0.208878993079998|418
issuer2|2017-10-08|2000|Company_31|0.0421073788311332|0.265934093180113|532
issuer2|2017-10-08|2000|Company_32|0.653116857400164|0.0586034479318187|117
issuer2|2017-10-08|2000|Company_33|0.566427288111299|0.256416939105839|513
issuer2|2017-10-08|2000|Company_34|0.0401037069968879|0.0855831208638847|171
issuer2|2017-10-08|2000|Company_35|0.700775565346703|0.188783142110333|378
issuer2|2017-10-08|2000|Company_36|0.206722591072321|0.0383921185741201|77
issuer2|2017-10-08|2000|Company_37|0.724951055133715|0.00238517329562455|5
issuer2|2017-10-08|2000|Company_38|0.968602569308132|0.267210469837301|534
issuer2|2017-10-08|2000|Company_39|0.084192190784961|0.202944467402995|406
issuer2|2017-10-08|2000|Company_4|0.973531207535416|0.200099490769207|400
issuer2|2017-10-08|2000|Company_40|0.327319257427007|0.192337958794087|385
issuer2|2017-10-08|2000|Company_41|0.828015712089837|0.0451749627012759|90
issuer2|2017-10-08|2000|Company_42|0.719993405044079|0.195321737998165|391
issuer2|2017-10-08|2000|Company_43|0.541215650271624|0.189877477800474|380
issuer2|2017-10-08|2000|Company_44|0.0496064170729369|0.227161249285564|454
issuer2|2017-10-08|2000|Company_45|0.0381272151134908|0.116861692559905|234
issuer2|2017-10-08|2000|Company_46|0.293229429284111|0.141265642829239|283
issuer2|2017-10-08|2000|Company_47|0.00557699054479599|0.192524990835227|385
issuer2|2017-10-08|2000|Company_48|0.702282279031351|0.0973135256906971|195
issuer2|2017-10-08|2000|Company_49|0.582409755326808|0.00806843542959541|16
issuer2|2017-10-08|2000|Company_5|0.369183050701395|0.041459017759189|83
